timestamp,step,pair_name,spot_symbol,future_symbol,signal,status,failure_reason,spot_bid,spot_ask,spot_bid_size,spot_ask_size,future_bid,future_ask,future_bid_size,future_ask_size,long_spot_short_future_pct,short_spot_long_future_pct,mid_basis_pct,long_spot_short_future_ticks,short_spot_long_future_ticks,pricing_spot_tick_size,pricing_future_tick_size,position_quantity,position_direction,spot_tick_size,future_tick_size,time
1779335626259528000,10426,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.5,45.550000000000004,4.0,66.0,45.75,46.35,5.0,2.0,0.004390779363336898,0.018681318681318712,0.011532125205930619,0.17799999999995708,-10.320000000000013,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:53:46.259528+08:00
1779335627259528000,10427,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.5,45.550000000000004,4.0,66.0,45.75,46.35,5.0,2.0,0.004390779363336898,0.018681318681318712,0.011532125205930619,0.17799999999995708,-10.320000000000013,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:53:47.259528+08:00
1779335628259528000,10428,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.5,45.550000000000004,4.0,66.0,45.75,46.35,5.0,2.0,0.004390779363336898,0.018681318681318712,0.011532125205930619,0.17799999999995708,-10.320000000000013,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:53:48.259528+08:00
1779335629259528000,10429,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.5,45.550000000000004,5.0,66.0,45.75,46.35,5.0,2.0,0.004390779363336898,0.018681318681318712,0.011532125205930619,0.17799999999995708,-10.320000000000013,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:53:49.259528+08:00
1779335630259528000,10430,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.5,45.550000000000004,5.0,66.0,45.75,46.35,5.0,2.0,0.004390779363336898,0.018681318681318712,0.011532125205930619,0.17799999999995708,-10.320000000000013,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:53:50.259528+08:00
1779335631259528000,10431,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.5,45.550000000000004,5.0,66.0,45.75,46.35,5.0,2.0,0.004390779363336898,0.018681318681318712,0.011532125205930619,0.17799999999995708,-10.320000000000013,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:53:51.259528+08:00
1779335632259528000,10432,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.5,45.550000000000004,5.0,66.0,45.75,46.35,5.0,2.0,0.004390779363336898,0.018681318681318712,0.011532125205930619,0.17799999999995708,-10.320000000000013,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:53:52.259528+08:00
1779335633259528000,10433,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.5,45.550000000000004,5.0,66.0,45.75,46.35,5.0,2.0,0.004390779363336898,0.018681318681318712,0.011532125205930619,0.17799999999995708,-10.320000000000013,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:53:53.259528+08:00
1779335634259528000,10434,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.5,45.550000000000004,5.0,66.0,45.75,46.35,5.0,2.0,0.004390779363336898,0.018681318681318712,0.011532125205930619,0.17799999999995708,-10.320000000000013,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:53:54.259528+08:00
1779335635259528000,10435,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.5,45.550000000000004,5.0,66.0,45.75,46.35,5.0,2.0,0.004390779363336898,0.018681318681318712,0.011532125205930619,0.17799999999995708,-10.320000000000013,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:53:55.259528+08:00
1779335636259528000,10436,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.550000000000004,59.0,66.0,45.75,46.35,5.0,2.0,0.004390779363336898,0.01980198019801977,0.012087912087912026,0.17799999999995708,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:53:56.259528+08:00
1779335637259528000,10437,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.550000000000004,56.0,89.0,45.75,46.35,5.0,2.0,0.004390779363336898,0.01980198019801977,0.012087912087912026,0.17799999999995708,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:53:57.259528+08:00
1779335638259528000,10438,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.550000000000004,56.0,91.0,45.75,46.35,5.0,2.0,0.004390779363336898,0.01980198019801977,0.012087912087912026,0.17799999999995708,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:53:58.259528+08:00
1779335639259528000,10439,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.550000000000004,56.0,91.0,45.75,46.35,5.0,2.0,0.004390779363336898,0.01980198019801977,0.012087912087912026,0.17799999999995708,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:53:59.259528+08:00
1779335640259528000,10440,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.550000000000004,56.0,91.0,45.75,46.35,5.0,2.0,0.004390779363336898,0.01980198019801977,0.012087912087912026,0.17799999999995708,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:00.259528+08:00
1779335641259528000,10441,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,56.0,28.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:01.259528+08:00
1779335642259528000,10442,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,56.0,30.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:02.259528+08:00
1779335643259528000,10443,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,56.0,30.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:03.259528+08:00
1779335644259528000,10444,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,56.0,30.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:04.259528+08:00
1779335645259528000,10445,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,30.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:05.259528+08:00
1779335646259528000,10446,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,30.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:06.259528+08:00
1779335647259528000,10447,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,30.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:07.259528+08:00
1779335648259528000,10448,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,30.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:08.259528+08:00
1779335649259528000,10449,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,30.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:09.259528+08:00
1779335650259528000,10450,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,30.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:10.259528+08:00
1779335651259528000,10451,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,30.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:11.259528+08:00
1779335652259528000,10452,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,30.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:12.259528+08:00
1779335653259528000,10453,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,30.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:13.259528+08:00
1779335654259528000,10454,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,53.0,30.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:14.259528+08:00
1779335655259528000,10455,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,53.0,30.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:15.259528+08:00
1779335656259528000,10456,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,30.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:16.259528+08:00
1779335657259528000,10457,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,44.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:17.259528+08:00
1779335658259528000,10458,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,44.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:18.259528+08:00
1779335659259528000,10459,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,44.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:19.259528+08:00
1779335660259528000,10460,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,44.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:20.259528+08:00
1779335661259528000,10461,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,44.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:21.259528+08:00
1779335662259528000,10462,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,44.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:22.259528+08:00
1779335663259528000,10463,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:23.259528+08:00
1779335664259528000,10464,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:24.259528+08:00
1779335665259528000,10465,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:25.259528+08:00
1779335666259528000,10466,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:26.259528+08:00
1779335667259528000,10467,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:27.259528+08:00
1779335668259528000,10468,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:28.259528+08:00
1779335669259528000,10469,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:29.259528+08:00
1779335670259528000,10470,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:30.259528+08:00
1779335671259528000,10471,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:31.259528+08:00
1779335672259528000,10472,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:32.259528+08:00
1779335673259528000,10473,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:33.259528+08:00
1779335674259528000,10474,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:34.259528+08:00
1779335675259528000,10475,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:35.259528+08:00
1779335676259528000,10476,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:36.259528+08:00
1779335677259528000,10477,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:37.259528+08:00
1779335678259528000,10478,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:38.259528+08:00
1779335679259528000,10479,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:39.259528+08:00
1779335680259528000,10480,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:40.259528+08:00
1779335681259528000,10481,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:41.259528+08:00
1779335682259528000,10482,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:42.259528+08:00
1779335683259528000,10483,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:43.259528+08:00
1779335684259528000,10484,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:44.259528+08:00
1779335685259528000,10485,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:45.259528+08:00
1779335686259528000,10486,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,54.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:46.259528+08:00
1779335687259528000,10487,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,55.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:47.259528+08:00
1779335688259528000,10488,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,57.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:48.259528+08:00
1779335689259528000,10489,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,57.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:49.259528+08:00
1779335690259528000,10490,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,57.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:50.259528+08:00
1779335691259528000,10491,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,57.0,45.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:51.259528+08:00
1779335692259528000,10492,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,57.0,44.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:52.259528+08:00
1779335693259528000,10493,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,57.0,44.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:53.259528+08:00
1779335694259528000,10494,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,58.0,44.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:54.259528+08:00
1779335695259528000,10495,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,58.0,44.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:55.259528+08:00
1779335696259528000,10496,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,58.0,44.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:56.259528+08:00
1779335697259528000,10497,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,58.0,44.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:57.259528+08:00
1779335698259528000,10498,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,58.0,46.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:58.259528+08:00
1779335699259528000,10499,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,58.0,46.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:54:59.259528+08:00
1779335700259528000,10500,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,58.0,46.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:55:00.259528+08:00
1779335701259528000,10501,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,58.0,46.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:55:01.259528+08:00
1779335702259528000,10502,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,58.0,46.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:55:02.259528+08:00
1779335703259528000,10503,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,58.0,46.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:55:03.259528+08:00
1779335704259528000,10504,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,58.0,46.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:55:04.259528+08:00
1779335705259528000,10505,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,58.0,46.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:55:05.259528+08:00
1779335706259528000,10506,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,58.0,46.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:55:06.259528+08:00
1779335707259528000,10507,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,58.0,46.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:55:07.259528+08:00
1779335708259528000,10508,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,58.0,46.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:55:08.259528+08:00
1779335709259528000,10509,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,58.0,46.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:55:09.259528+08:00
1779335710259528000,10510,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,58.0,46.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:55:10.259528+08:00
1779335711259528000,10511,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,58.0,46.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:55:11.259528+08:00
1779335712259528000,10512,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.45,45.5,58.0,46.0,45.75,46.35,5.0,12.0,0.005494505494505495,0.01980198019801977,0.012644310060472693,0.68,-10.817999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 11:55:12.259528+08:00
