ev        , exch_ts            , local_ts           , px  , qty , order_id, ival, fval
3489660932, 1757378095562441000, 1757378095562441000, 1220,  685,        0,    0,    0
3758096387, 1757378100580116000, 1757378100580116000, 1175,    0,        0,    0,    0
3758096388, 1757378100580116000, 1757378100580116000, 1195,  257,        0,    0,    0
3758096388, 1757378100580116000, 1757378100580116000, 1190,  520,        0,    0,    0
3758096388, 1757378100580116000, 1757378100580116000, 1185,  935,        0,    0,    0
3758096388, 1757378100580116000, 1757378100580116000, 1180,  419,        0,    0,    0
3758096388, 1757378100580116000, 1757378100580116000, 1175,  207,        0,    0,    0
3489660931, 1757378100580116000, 1757378100580116000, 1220,    0,        0,    0,    0
3489660932, 1757378100580116000, 1757378100580116000, 1200, 1724,        0,    0,    0
3489660932, 1757378100580116000, 1757378100580116000, 1205, 1162,        0,    0,    0
3489660932, 1757378100580116000, 1757378100580116000, 1210, 1597,        0,    0,    0
3489660932, 1757378100580116000, 1757378100580116000, 1215,  563,        0,    0,    0
3489660932, 1757378100580116000, 1757378100580116000, 1220,  687,        0,    0,    0
3758096387, 1757378105594692000, 1757378105594692000, 1175,    0,        0,    0,    0
3758096388, 1757378105594692000, 1757378105594692000, 1195,  249,        0,    0,    0
3758096388, 1757378105594692000, 1757378105594692000, 1190,  520,        0,    0,    0
3758096388, 1757378105594692000, 1757378105594692000, 1185,  935,        0,    0,    0
3758096388, 1757378105594692000, 1757378105594692000, 1180,  419,        0,    0,    0
3758096388, 1757378105594692000, 1757378105594692000, 1175,  207,        0,    0,    0
3489660931, 1757378105594692000, 1757378105594692000, 1220,    0,        0,    0,    0
3489660932, 1757378105594692000, 1757378105594692000, 1200, 1729,        0,    0,    0
3489660932, 1757378105594692000, 1757378105594692000, 1205, 1160,        0,    0,    0
3489660932, 1757378105594692000, 1757378105594692000, 1210, 1611,        0,    0,    0
3489660932, 1757378105594692000, 1757378105594692000, 1215,  564,        0,    0,    0
3489660932, 1757378105594692000, 1757378105594692000, 1220,  695,        0,    0,    0
3758096387, 1757378110609226000, 1757378110609226000, 1175,    0,        0,    0,    0
3758096388, 1757378110609226000, 1757378110609226000, 1195,  361,        0,    0,    0
3758096388, 1757378110609226000, 1757378110609226000, 1190,  520,        0,    0,    0
3758096388, 1757378110609226000, 1757378110609226000, 1185,  935,        0,    0,    0
3758096388, 1757378110609226000, 1757378110609226000, 1180,  419,        0,    0,    0
3758096388, 1757378110609226000, 1757378110609226000, 1175,  209,        0,    0,    0
3489660931, 1757378110609226000, 1757378110609226000, 1220,    0,        0,    0,    0
3489660932, 1757378110609226000, 1757378110609226000, 1200, 1737,        0,    0,    0
3489660932, 1757378110609226000, 1757378110609226000, 1205, 1166,        0,    0,    0
3489660932, 1757378110609226000, 1757378110609226000, 1210, 1613,        0,    0,    0
3489660932, 1757378110609226000, 1757378110609226000, 1215,  574,        0,    0,    0
3489660932, 1757378110609226000, 1757378110609226000, 1220,  695,        0,    0,    0
3758096387, 1757378115624918000, 1757378115624918000, 1175,    0,        0,    0,    0
3758096388, 1757378115624918000, 1757378115624918000, 1195,  366,        0,    0,    0
3758096388, 1757378115624918000, 1757378115624918000, 1190,  520,        0,    0,    0
3758096388, 1757378115624918000, 1757378115624918000, 1185,  940,        0,    0,    0
3758096388, 1757378115624918000, 1757378115624918000, 1180,  419,        0,    0,    0
3758096388, 1757378115624918000, 1757378115624918000, 1175,  208,        0,    0,    0
3489660931, 1757378115624918000, 1757378115624918000, 1220,    0,        0,    0,    0
3489660932, 1757378115624918000, 1757378115624918000, 1200, 1743,        0,    0,    0
3489660932, 1757378115624918000, 1757378115624918000, 1205, 1178,        0,    0,    0
3489660932, 1757378115624918000, 1757378115624918000, 1210, 1615,        0,    0,    0
3489660932, 1757378115624918000, 1757378115624918000, 1215,  574,        0,    0,    0
3489660932, 1757378115624918000, 1757378115624918000, 1220,  696,        0,    0,    0
3758096387, 1757378120639507000, 1757378120639507000, 1175,    0,        0,    0,    0
3758096388, 1757378120639507000, 1757378120639507000, 1195,  366,        0,    0,    0
3758096388, 1757378120639507000, 1757378120639507000, 1190,  520,        0,    0,    0
3758096388, 1757378120639507000, 1757378120639507000, 1185,  942,        0,    0,    0
3758096388, 1757378120639507000, 1757378120639507000, 1180,  419,        0,    0,    0
3758096388, 1757378120639507000, 1757378120639507000, 1175,  208,        0,    0,    0
3489660931, 1757378120639507000, 1757378120639507000, 1220,    0,        0,    0,    0
3489660932, 1757378120639507000, 1757378120639507000, 1200, 1747,        0,    0,    0
3489660932, 1757378120639507000, 1757378120639507000, 1205, 1187,        0,    0,    0
3489660932, 1757378120639507000, 1757378120639507000, 1210, 1618,        0,    0,    0
3489660932, 1757378120639507000, 1757378120639507000, 1215,  575,        0,    0,    0
3489660932, 1757378120639507000, 1757378120639507000, 1220,  706,        0,    0,    0
3758096387, 1757378125656147000, 1757378125656147000, 1175,    0,        0,    0,    0
3758096388, 1757378125656147000, 1757378125656147000, 1195,  469,        0,    0,    0
3758096388, 1757378125656147000, 1757378125656147000, 1190,  522,        0,    0,    0
3758096388, 1757378125656147000, 1757378125656147000, 1185,  942,        0,    0,    0
3758096388, 1757378125656147000, 1757378125656147000, 1180,  419,        0,    0,    0
3758096388, 1757378125656147000, 1757378125656147000, 1175,  208,        0,    0,    0
3489660931, 1757378125656147000, 1757378125656147000, 1220,    0,        0,    0,    0
3489660932, 1757378125656147000, 1757378125656147000, 1200, 1761,        0,    0,    0
3489660932, 1757378125656147000, 1757378125656147000, 1205, 1192,        0,    0,    0
3489660932, 1757378125656147000, 1757378125656147000, 1210, 1630,        0,    0,    0
3489660932, 1757378125656147000, 1757378125656147000, 1215,  577,        0,    0,    0
3489660932, 1757378125656147000, 1757378125656147000, 1220,  706,        0,    0,    0
3758096387, 1757378130672792000, 1757378130672792000, 1175,    0,        0,    0,    0
3758096388, 1757378130672792000, 1757378130672792000, 1195,  483,        0,    0,    0
3758096388, 1757378130672792000, 1757378130672792000, 1190,  544,        0,    0,    0
3758096388, 1757378130672792000, 1757378130672792000, 1185,  942,        0,    0,    0
3758096388, 1757378130672792000, 1757378130672792000, 1180,  424,        0,    0,    0
3758096388, 1757378130672792000, 1757378130672792000, 1175,  208,        0,    0,    0
3489660931, 1757378130672792000, 1757378130672792000, 1220,    0,        0,    0,    0
3489660932, 1757378130672792000, 1757378130672792000, 1200, 1769,        0,    0,    0
3489660932, 1757378130672792000, 1757378130672792000, 1205, 1204,        0,    0,    0
3489660932, 1757378130672792000, 1757378130672792000, 1210, 1631,        0,    0,    0
3489660932, 1757378130672792000, 1757378130672792000, 1215,  577,        0,    0,    0
3489660932, 1757378130672792000, 1757378130672792000, 1220,  707,        0,    0,    0
3758096387, 1757378135687963000, 1757378135687963000, 1175,    0,        0,    0,    0
3758096388, 1757378135687963000, 1757378135687963000, 1195,  382,        0,    0,    0
3758096388, 1757378135687963000, 1757378135687963000, 1190,  544,        0,    0,    0
3758096388, 1757378135687963000, 1757378135687963000, 1185,  942,        0,    0,    0
3758096388, 1757378135687963000, 1757378135687963000, 1180,  424,        0,    0,    0
3758096388, 1757378135687963000, 1757378135687963000, 1175,  208,        0,    0,    0
3489660931, 1757378135687963000, 1757378135687963000, 1220,    0,        0,    0,    0
3489660932, 1757378135687963000, 1757378135687963000, 1200, 1770,        0,    0,    0
3489660932, 1757378135687963000, 1757378135687963000, 1205, 1206,        0,    0,    0
3489660932, 1757378135687963000, 1757378135687963000, 1210, 1634,        0,    0,    0
3489660932, 1757378135687963000, 1757378135687963000, 1215,  579,        0,    0,    0
3489660932, 1757378135687963000, 1757378135687963000, 1220,  708,        0,    0,    0
3758096387, 1757378140700959000, 1757378140700959000, 1175,    0,        0,    0,    0
3758096388, 1757378140700959000, 1757378140700959000, 1195,  379,        0,    0,    0
3758096388, 1757378140700959000, 1757378140700959000, 1190,  547,        0,    0,    0
3758096388, 1757378140700959000, 1757378140700959000, 1185,  942,        0,    0,    0
3758096388, 1757378140700959000, 1757378140700959000, 1180,  424,        0,    0,    0
3758096388, 1757378140700959000, 1757378140700959000, 1175,  208,        0,    0,    0
3489660931, 1757378140700959000, 1757378140700959000, 1220,    0,        0,    0,    0
3489660932, 1757378140700959000, 1757378140700959000, 1200, 1772,        0,    0,    0
3489660932, 1757378140700959000, 1757378140700959000, 1205, 1213,        0,    0,    0
3489660932, 1757378140700959000, 1757378140700959000, 1210, 1634,        0,    0,    0
3489660932, 1757378140700959000, 1757378140700959000, 1215,  579,        0,    0,    0
3489660932, 1757378140700959000, 1757378140700959000, 1220,  714,        0,    0,    0
3758096387, 1757378145717595000, 1757378145717595000, 1175,    0,        0,    0,    0
3758096388, 1757378145717595000, 1757378145717595000, 1195,  378,        0,    0,    0
3758096388, 1757378145717595000, 1757378145717595000, 1190,  646,        0,    0,    0
3758096388, 1757378145717595000, 1757378145717595000, 1185, 1042,        0,    0,    0
3758096388, 1757378145717595000, 1757378145717595000, 1180,  424,        0,    0,    0
3758096388, 1757378145717595000, 1757378145717595000, 1175,  209,        0,    0,    0
3489660931, 1757378145717595000, 1757378145717595000, 1220,    0,        0,    0,    0
3489660932, 1757378145717595000, 1757378145717595000, 1200, 1771,        0,    0,    0
3489660932, 1757378145717595000, 1757378145717595000, 1205, 1218,        0,    0,    0
3489660932, 1757378145717595000, 1757378145717595000, 1210, 1644,        0,    0,    0
3489660932, 1757378145717595000, 1757378145717595000, 1215,  579,        0,    0,    0
3489660932, 1757378145717595000, 1757378145717595000, 1220,  715,        0,    0,    0
3758096387, 1757378150734247000, 1757378150734247000, 1175,    0,        0,    0,    0
3758096388, 1757378150734247000, 1757378150734247000, 1195,  377,        0,    0,    0
3758096388, 1757378150734247000, 1757378150734247000, 1190,  646,        0,    0,    0
3758096388, 1757378150734247000, 1757378150734247000, 1185, 1042,        0,    0,    0
3758096388, 1757378150734247000, 1757378150734247000, 1180,  426,        0,    0,    0
3758096388, 1757378150734247000, 1757378150734247000, 1175,  209,        0,    0,    0
3489660931, 1757378150734247000, 1757378150734247000, 1220,    0,        0,    0,    0
3489660932, 1757378150734247000, 1757378150734247000, 1200, 1774,        0,    0,    0
3489660932, 1757378150734247000, 1757378150734247000, 1205, 1223,        0,    0,    0
3489660932, 1757378150734247000, 1757378150734247000, 1210, 1646,        0,    0,    0
3489660932, 1757378150734247000, 1757378150734247000, 1215,  579,        0,    0,    0
3489660932, 1757378150734247000, 1757378150734247000, 1220,  715,        0,    0,    0
3758096387, 1757378155748823000, 1757378155748823000, 1175,    0,        0,    0,    0
3758096388, 1757378155748823000, 1757378155748823000, 1195,  376,        0,    0,    0
3758096388, 1757378155748823000, 1757378155748823000, 1190,  646,        0,    0,    0
3758096388, 1757378155748823000, 1757378155748823000, 1185, 1042,        0,    0,    0
3758096388, 1757378155748823000, 1757378155748823000, 1180,  427,        0,    0,    0
3758096388, 1757378155748823000, 1757378155748823000, 1175,  209,        0,    0,    0
3489660931, 1757378155748823000, 1757378155748823000, 1220,    0,        0,    0,    0
3489660932, 1757378155748823000, 1757378155748823000, 1200, 1779,        0,    0,    0
3489660932, 1757378155748823000, 1757378155748823000, 1205, 1330,        0,    0,    0
3489660932, 1757378155748823000, 1757378155748823000, 1210, 1748,        0,    0,    0
3489660932, 1757378155748823000, 1757378155748823000, 1215,  681,        0,    0,    0
3489660932, 1757378155748823000, 1757378155748823000, 1220,  767,        0,    0,    0
3758096387, 1757378160764447000, 1757378160764447000, 1175,    0,        0,    0,    0
3758096388, 1757378160764447000, 1757378160764447000, 1195,  475,        0,    0,    0
3758096388, 1757378160764447000, 1757378160764447000, 1190,  645,        0,    0,    0
3758096388, 1757378160764447000, 1757378160764447000, 1185, 1042,        0,    0,    0
3758096388, 1757378160764447000, 1757378160764447000, 1180,  427,        0,    0,    0
3758096388, 1757378160764447000, 1757378160764447000, 1175,  209,        0,    0,    0
3489660931, 1757378160764447000, 1757378160764447000, 1220,    0,        0,    0,    0
3489660932, 1757378160764447000, 1757378160764447000, 1200, 1775,        0,    0,    0
3489660932, 1757378160764447000, 1757378160764447000, 1205, 1340,        0,    0,    0
3489660932, 1757378160764447000, 1757378160764447000, 1210, 1748,        0,    0,    0
3489660932, 1757378160764447000, 1757378160764447000, 1215,  681,        0,    0,    0
3489660932, 1757378160764447000, 1757378160764447000, 1220,  765,        0,    0,    0
3758096387, 1757378165780074000, 1757378165780074000, 1175,    0,        0,    0,    0
3758096388, 1757378165780074000, 1757378165780074000, 1195,  475,        0,    0,    0
3758096388, 1757378165780074000, 1757378165780074000, 1190,  645,        0,    0,    0
3758096388, 1757378165780074000, 1757378165780074000, 1185, 1043,        0,    0,    0
3758096388, 1757378165780074000, 1757378165780074000, 1180,  426,        0,    0,    0
3758096388, 1757378165780074000, 1757378165780074000, 1175,  210,        0,    0,    0
3489660931, 1757378165780074000, 1757378165780074000, 1220,    0,        0,    0,    0
3489660932, 1757378165780074000, 1757378165780074000, 1200, 1782,        0,    0,    0
3489660932, 1757378165780074000, 1757378165780074000, 1205, 1341,        0,    0,    0
3489660932, 1757378165780074000, 1757378165780074000, 1210, 1747,        0,    0,    0
3489660932, 1757378165780074000, 1757378165780074000, 1215,  683,        0,    0,    0
3489660932, 1757378165780074000, 1757378165780074000, 1220,  775,        0,    0,    0
3758096387, 1757378170795686000, 1757378170795686000, 1175,    0,        0,    0,    0
3758096388, 1757378170795686000, 1757378170795686000, 1195,  493,        0,    0,    0
3758096388, 1757378170795686000, 1757378170795686000, 1190,  645,        0,    0,    0
3758096388, 1757378170795686000, 1757378170795686000, 1185, 1044,        0,    0,    0
3758096388, 1757378170795686000, 1757378170795686000, 1180,  428,        0,    0,    0
3758096388, 1757378170795686000, 1757378170795686000, 1175,  210,        0,    0,    0
3489660931, 1757378170795686000, 1757378170795686000, 1220,    0,        0,    0,    0
3489660932, 1757378170795686000, 1757378170795686000, 1200, 1668,        0,    0,    0
3489660932, 1757378170795686000, 1757378170795686000, 1205, 1343,        0,    0,    0
3489660932, 1757378170795686000, 1757378170795686000, 1210, 1748,        0,    0,    0
3489660932, 1757378170795686000, 1757378170795686000, 1215,  684,        0,    0,    0
3489660932, 1757378170795686000, 1757378170795686000, 1220,  777,        0,    0,    0
3758096387, 1757378175810229000, 1757378175810229000, 1175,    0,        0,    0,    0
3758096388, 1757378175810229000, 1757378175810229000, 1195,  493,        0,    0,    0
3758096388, 1757378175810229000, 1757378175810229000, 1190,  646,        0,    0,    0
3758096388, 1757378175810229000, 1757378175810229000, 1185, 1044,        0,    0,    0
3758096388, 1757378175810229000, 1757378175810229000, 1180,  429,        0,    0,    0
3758096388, 1757378175810229000, 1757378175810229000, 1175,  210,        0,    0,    0
3489660931, 1757378175810229000, 1757378175810229000, 1220,    0,        0,    0,    0
3489660932, 1757378175810229000, 1757378175810229000, 1200, 1658,        0,    0,    0
3489660932, 1757378175810229000, 1757378175810229000, 1205, 1346,        0,    0,    0
3489660932, 1757378175810229000, 1757378175810229000, 1210, 1749,        0,    0,    0
3489660932, 1757378175810229000, 1757378175810229000, 1215,  684,        0,    0,    0
3489660932, 1757378175810229000, 1757378175810229000, 1220,  777,        0,    0,    0
3758096387, 1757378180826912000, 1757378180826912000, 1175,    0,        0,    0,    0
3758096388, 1757378180826912000, 1757378180826912000, 1195,  493,        0,    0,    0
3758096388, 1757378180826912000, 1757378180826912000, 1190,  647,        0,    0,    0
3758096388, 1757378180826912000, 1757378180826912000, 1185, 1044,        0,    0,    0
3758096388, 1757378180826912000, 1757378180826912000, 1180,  429,        0,    0,    0
3758096388, 1757378180826912000, 1757378180826912000, 1175,  211,        0,    0,    0
3489660931, 1757378180826912000, 1757378180826912000, 1220,    0,        0,    0,    0
3489660932, 1757378180826912000, 1757378180826912000, 1200, 1660,        0,    0,    0
3489660932, 1757378180826912000, 1757378180826912000, 1205, 1349,        0,    0,    0
3489660932, 1757378180826912000, 1757378180826912000, 1210, 1753,        0,    0,    0
3489660932, 1757378180826912000, 1757378180826912000, 1215,  685,        0,    0,    0
3489660932, 1757378180826912000, 1757378180826912000, 1220,  808,        0,    0,    0
3758096387, 1757378185843556000, 1757378185843556000, 1175,    0,        0,    0,    0
3758096388, 1757378185843556000, 1757378185843556000, 1195,  493,        0,    0,    0
3758096388, 1757378185843556000, 1757378185843556000, 1190,  647,        0,    0,    0
3758096388, 1757378185843556000, 1757378185843556000, 1185, 1044,        0,    0,    0
3758096388, 1757378185843556000, 1757378185843556000, 1180,  430,        0,    0,    0
3758096388, 1757378185843556000, 1757378185843556000, 1175,  211,        0,    0,    0
3489660931, 1757378185843556000, 1757378185843556000, 1220,    0,        0,    0,    0
3489660932, 1757378185843556000, 1757378185843556000, 1200, 1669,        0,    0,    0
3489660932, 1757378185843556000, 1757378185843556000, 1205, 1351,        0,    0,    0
3489660932, 1757378185843556000, 1757378185843556000, 1210, 1754,        0,    0,    0
3489660932, 1757378185843556000, 1757378185843556000, 1215,  688,        0,    0,    0
3489660932, 1757378185843556000, 1757378185843556000, 1220,  808,        0,    0,    0
3758096387, 1757378190859176000, 1757378190859176000, 1175,    0,        0,    0,    0
3758096388, 1757378190859176000, 1757378190859176000, 1195,  493,        0,    0,    0
3758096388, 1757378190859176000, 1757378190859176000, 1190,  647,        0,    0,    0
3758096388, 1757378190859176000, 1757378190859176000, 1185, 1045,        0,    0,    0
3758096388, 1757378190859176000, 1757378190859176000, 1180,  430,        0,    0,    0
3758096388, 1757378190859176000, 1757378190859176000, 1175,  211,        0,    0,    0
3489660931, 1757378190859176000, 1757378190859176000, 1220,    0,        0,    0,    0
3489660932, 1757378190859176000, 1757378190859176000, 1200, 1675,        0,    0,    0
3489660932, 1757378190859176000, 1757378190859176000, 1205, 1351,        0,    0,    0
3489660932, 1757378190859176000, 1757378190859176000, 1210, 1766,        0,    0,    0
3489660932, 1757378190859176000, 1757378190859176000, 1215,  688,        0,    0,    0
3489660932, 1757378190859176000, 1757378190859176000, 1220,  808,        0,    0,    0
3758096387, 1757378195874776000, 1757378195874776000, 1175,    0,        0,    0,    0
3758096388, 1757378195874776000, 1757378195874776000, 1195,  495,        0,    0,    0
3758096388, 1757378195874776000, 1757378195874776000, 1190,  647,        0,    0,    0
3758096388, 1757378195874776000, 1757378195874776000, 1185, 1044,        0,    0,    0
3758096388, 1757378195874776000, 1757378195874776000, 1180,  431,        0,    0,    0
3758096388, 1757378195874776000, 1757378195874776000, 1175,  211,        0,    0,    0
3489660931, 1757378195874776000, 1757378195874776000, 1220,    0,        0,    0,    0
3489660932, 1757378195874776000, 1757378195874776000, 1200, 1684,        0,    0,    0
3489660932, 1757378195874776000, 1757378195874776000, 1205, 1358,        0,    0,    0
3489660932, 1757378195874776000, 1757378195874776000, 1210, 1770,        0,    0,    0
3489660932, 1757378195874776000, 1757378195874776000, 1215,  690,        0,    0,    0
3489660932, 1757378195874776000, 1757378195874776000, 1220,  808,        0,    0,    0
3758096387, 1757378200892447000, 1757378200892447000, 1175,    0,        0,    0,    0
3758096388, 1757378200892447000, 1757378200892447000, 1195,  495,        0,    0,    0
3758096388, 1757378200892447000, 1757378200892447000, 1190,  647,        0,    0,    0
3758096388, 1757378200892447000, 1757378200892447000, 1185, 1044,        0,    0,    0
3758096388, 1757378200892447000, 1757378200892447000, 1180,  433,        0,    0,    0
3758096388, 1757378200892447000, 1757378200892447000, 1175,  210,        0,    0,    0
3489660931, 1757378200892447000, 1757378200892447000, 1220,    0,        0,    0,    0
3489660932, 1757378200892447000, 1757378200892447000, 1200, 1688,        0,    0,    0
3489660932, 1757378200892447000, 1757378200892447000, 1205, 1361,        0,    0,    0
3489660932, 1757378200892447000, 1757378200892447000, 1210, 1773,        0,    0,    0
3489660932, 1757378200892447000, 1757378200892447000, 1215,  690,        0,    0,    0
3489660932, 1757378200892447000, 1757378200892447000, 1220,  808,        0,    0,    0
3758096387, 1757378205909077000, 1757378205909077000, 1175,    0,        0,    0,    0
3758096388, 1757378205909077000, 1757378205909077000, 1195,  495,        0,    0,    0
3758096388, 1757378205909077000, 1757378205909077000, 1190,  649,        0,    0,    0
3758096388, 1757378205909077000, 1757378205909077000, 1185, 1044,        0,    0,    0
3758096388, 1757378205909077000, 1757378205909077000, 1180,  433,        0,    0,    0
3758096388, 1757378205909077000, 1757378205909077000, 1175,  210,        0,    0,    0
3489660931, 1757378205909077000, 1757378205909077000, 1220,    0,        0,    0,    0
3489660932, 1757378205909077000, 1757378205909077000, 1200, 1689,        0,    0,    0
3489660932, 1757378205909077000, 1757378205909077000, 1205, 1364,        0,    0,    0
3489660932, 1757378205909077000, 1757378205909077000, 1210, 1774,        0,    0,    0
3489660932, 1757378205909077000, 1757378205909077000, 1215,  690,        0,    0,    0
3489660932, 1757378205909077000, 1757378205909077000, 1220,  810,        0,    0,    0
3758096387, 1757378210926803000, 1757378210926803000, 1175,    0,        0,    0,    0
3758096388, 1757378210926803000, 1757378210926803000, 1195,  495,        0,    0,    0
3758096388, 1757378210926803000, 1757378210926803000, 1190,  649,        0,    0,    0
3758096388, 1757378210926803000, 1757378210926803000, 1185, 1046,        0,    0,    0
3758096388, 1757378210926803000, 1757378210926803000, 1180,  435,        0,    0,    0
3758096388, 1757378210926803000, 1757378210926803000, 1175,  210,        0,    0,    0
3489660931, 1757378210926803000, 1757378210926803000, 1220,    0,        0,    0,    0
3489660932, 1757378210926803000, 1757378210926803000, 1200, 1696,        0,    0,    0
3489660932, 1757378210926803000, 1757378210926803000, 1205, 1365,        0,    0,    0
3489660932, 1757378210926803000, 1757378210926803000, 1210, 1775,        0,    0,    0
3489660932, 1757378210926803000, 1757378210926803000, 1215,  691,        0,    0,    0
3489660932, 1757378210926803000, 1757378210926803000, 1220,  810,        0,    0,    0
3758096387, 1757378215944426000, 1757378215944426000, 1175,    0,        0,    0,    0
3758096388, 1757378215944426000, 1757378215944426000, 1195,  495,        0,    0,    0
3758096388, 1757378215944426000, 1757378215944426000, 1190,  649,        0,    0,    0
3758096388, 1757378215944426000, 1757378215944426000, 1185, 1047,        0,    0,    0
3758096388, 1757378215944426000, 1757378215944426000, 1180,  435,        0,    0,    0
3758096388, 1757378215944426000, 1757378215944426000, 1175,  210,        0,    0,    0
3489660931, 1757378215944426000, 1757378215944426000, 1220,    0,        0,    0,    0
3489660932, 1757378215944426000, 1757378215944426000, 1200, 1716,        0,    0,    0
3489660932, 1757378215944426000, 1757378215944426000, 1205, 1366,        0,    0,    0
3489660932, 1757378215944426000, 1757378215944426000, 1210, 1778,        0,    0,    0
3489660932, 1757378215944426000, 1757378215944426000, 1215,  700,        0,    0,    0
3489660932, 1757378215944426000, 1757378215944426000, 1220,  810,        0,    0,    0
3758096387, 1757378220961057000, 1757378220961057000, 1175,    0,        0,    0,    0
3758096388, 1757378220961057000, 1757378220961057000, 1195,  500,        0,    0,    0
3758096388, 1757378220961057000, 1757378220961057000, 1190,  648,        0,    0,    0
3758096388, 1757378220961057000, 1757378220961057000, 1185, 1047,        0,    0,    0
